Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2020-01-30T20:00:00,347,1,iOS Device,Very Distracting,-1
2020-01-31T11:00:00,1516,1,iOS Device,Very Distracting,-1
2020-01-31T12:00:00,2659,1,iOS Device,Very Distracting,-1
2020-01-31T13:00:00,1295,1,iOS Device,Very Distracting,-1
2020-01-31T14:00:00,2,1,iOS Device,Very Distracting,-1
2020-01-31T15:00:00,89,1,iOS Device,Very Distracting,-1
2020-01-31T18:00:00,1260,1,iOS Device,Very Distracting,-1
2020-01-31T19:00:00,492,1,iOS Device,Very Distracting,-1
2020-01-31T20:00:00,259,1,iOS Device,Very Distracting,-1
2020-01-31T21:00:00,675,1,iOS Device,Very Distracting,-1
2020-01-31T22:00:00,3133,1,iOS Device,Very Distracting,-1
2020-01-31T23:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-01T00:00:00,1138,1,iOS Device,Very Distracting,-1
2020-02-01T04:00:00,592,1,iOS Device,Very Distracting,-1
2020-02-01T13:00:00,2758,1,iOS Device,Very Distracting,-1
2020-02-01T14:00:00,3569,1,iOS Device,Very Distracting,-1
2020-02-01T15:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-01T16:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-01T17:00:00,744,1,iOS Device,Very Distracting,-1
2020-02-01T18:00:00,364,1,iOS Device,Very Distracting,-1
2020-02-01T19:00:00,1041,1,iOS Device,Very Distracting,-1
2020-02-01T20:00:00,1103,1,iOS Device,Very Distracting,-1
2020-02-01T21:00:00,807,1,iOS Device,Very Distracting,-1
2020-02-01T22:00:00,714,1,iOS Device,Very Distracting,-1
2020-02-02T01:00:00,2091,1,iOS Device,Very Distracting,-1
2020-02-02T15:00:00,5,1,iOS Device,Very Distracting,-1
2020-02-02T19:00:00,398,1,iOS Device,Very Distracting,-1
2020-02-02T20:00:00,516,1,iOS Device,Very Distracting,-1
2020-02-02T21:00:00,3521,1,iOS Device,Very Distracting,-1
2020-02-02T22:00:00,1413,1,iOS Device,Very Distracting,-1
2020-02-02T23:00:00,489,1,iOS Device,Very Distracting,-1
2020-02-03T00:00:00,3434,1,iOS Device,Very Distracting,-1
2020-02-03T01:00:00,3477,1,iOS Device,Very Distracting,-1
2020-02-03T02:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-03T03:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-03T04:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-03T05:00:00,115,1,iOS Device,Very Distracting,-1
2020-02-03T10:00:00,997,1,iOS Device,Very Distracting,-1
2020-02-03T11:00:00,2759,1,iOS Device,Very Distracting,-1
2020-02-03T12:00:00,1601,1,iOS Device,Very Distracting,-1
2020-02-03T18:00:00,341,1,iOS Device,Very Distracting,-1
2020-02-03T19:00:00,245,1,iOS Device,Very Distracting,-1
2020-02-03T20:00:00,3438,1,iOS Device,Very Distracting,-1
2020-02-03T21:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-03T22:00:00,642,1,iOS Device,Very Distracting,-1
2020-02-03T23:00:00,74,1,iOS Device,Very Distracting,-1
2020-02-04T09:00:00,44,1,iOS Device,Very Distracting,-1
2020-02-04T10:00:00,3043,1,iOS Device,Very Distracting,-1
2020-02-04T11:00:00,2474,1,iOS Device,Very Distracting,-1
2020-02-04T12:00:00,1543,1,iOS Device,Very Distracting,-1
2020-02-04T14:00:00,3450,1,iOS Device,Very Distracting,-1
2020-02-04T15:00:00,2133,1,iOS Device,Very Distracting,-1
2020-02-05T18:00:00,148,1,iOS Device,Very Distracting,-1
2020-02-05T19:00:00,1809,1,iOS Device,Very Distracting,-1
2020-02-05T20:00:00,2,1,iOS Device,Very Distracting,-1
2020-02-06T11:00:00,261,1,iOS Device,Very Distracting,-1
2020-02-06T12:00:00,2272,1,iOS Device,Very Distracting,-1
2020-02-06T14:00:00,3332,1,iOS Device,Very Distracting,-1
2020-02-06T15:00:00,1833,1,iOS Device,Very Distracting,-1
2020-02-06T16:00:00,847,1,iOS Device,Very Distracting,-1
2020-02-06T18:00:00,553,1,iOS Device,Very Distracting,-1
2020-02-06T19:00:00,914,1,iOS Device,Very Distracting,-1
2020-02-06T20:00:00,1279,1,iOS Device,Very Distracting,-1
2020-02-06T21:00:00,408,1,iOS Device,Very Distracting,-1
2020-02-06T22:00:00,2483,1,iOS Device,Very Distracting,-1
2020-02-06T23:00:00,1820,1,iOS Device,Very Distracting,-1
2020-02-07T00:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-07T01:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-07T02:00:00,2709,1,iOS Device,Very Distracting,-1
2020-02-07T11:00:00,2603,1,iOS Device,Very Distracting,-1
2020-02-07T12:00:00,1682,1,iOS Device,Very Distracting,-1
2020-02-07T13:00:00,107,1,iOS Device,Very Distracting,-1
2020-02-10T19:00:00,305,1,iOS Device,Very Distracting,-1
2020-02-10T20:00:00,2893,1,iOS Device,Very Distracting,-1
2020-02-10T22:00:00,627,1,iOS Device,Very Distracting,-1
2020-02-10T23:00:00,554,1,iOS Device,Very Distracting,-1
2020-02-11T00:00:00,207,1,iOS Device,Very Distracting,-1
2020-02-11T01:00:00,1009,1,iOS Device,Very Distracting,-1
2020-02-11T02:00:00,378,1,iOS Device,Very Distracting,-1
2020-02-11T08:00:00,114,1,iOS Device,Very Distracting,-1
2020-02-11T09:00:00,1367,1,iOS Device,Very Distracting,-1
2020-02-11T11:00:00,3279,1,iOS Device,Very Distracting,-1
2020-02-11T12:00:00,1427,1,iOS Device,Very Distracting,-1
