Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2018-11-06T17:00:00,1500,1,iOS Device,Very Distracting,-1
2018-11-06T18:00:00,3600,1,iOS Device,Very Distracting,-1
2018-11-06T19:00:00,3136,1,iOS Device,Very Distracting,-1
2018-11-06T20:00:00,342,1,iOS Device,Very Distracting,-1
2018-11-06T23:00:00,1300,1,iOS Device,Very Distracting,-1
2018-11-07T11:00:00,1278,1,iOS Device,Very Distracting,-1
2018-11-07T12:00:00,1169,1,iOS Device,Very Distracting,-1
2018-11-07T13:00:00,2305,1,iOS Device,Very Distracting,-1
2018-11-07T15:00:00,3466,1,iOS Device,Very Distracting,-1
2018-11-07T16:00:00,3600,1,iOS Device,Very Distracting,-1
2018-11-07T17:00:00,3600,1,iOS Device,Very Distracting,-1
2018-11-07T18:00:00,2178,1,iOS Device,Very Distracting,-1
2018-11-07T19:00:00,1874,1,iOS Device,Very Distracting,-1
2018-11-07T20:00:00,895,1,iOS Device,Very Distracting,-1
2018-11-08T08:00:00,210,1,iOS Device,Very Distracting,-1
2018-11-08T09:00:00,605,1,iOS Device,Very Distracting,-1
2018-11-08T11:00:00,2026,1,iOS Device,Very Distracting,-1
2018-11-08T12:00:00,1928,1,iOS Device,Very Distracting,-1
2018-11-08T13:00:00,260,1,iOS Device,Very Distracting,-1
2018-11-08T15:00:00,18,1,iOS Device,Very Distracting,-1
2018-11-08T16:00:00,961,1,iOS Device,Very Distracting,-1
2018-11-08T17:00:00,3050,1,iOS Device,Very Distracting,-1
2018-11-08T18:00:00,3434,1,iOS Device,Very Distracting,-1
2018-11-08T19:00:00,933,1,iOS Device,Very Distracting,-1
2018-11-08T20:00:00,195,1,iOS Device,Very Distracting,-1
2018-11-08T21:00:00,564,1,iOS Device,Very Distracting,-1
2018-11-09T11:00:00,1154,1,iOS Device,Very Distracting,-1
2018-11-09T12:00:00,3600,1,iOS Device,Very Distracting,-1
2018-11-09T13:00:00,3148,1,iOS Device,Very Distracting,-1
2018-11-09T14:00:00,2200,1,iOS Device,Very Distracting,-1
2018-11-09T15:00:00,1048,1,iOS Device,Very Distracting,-1
2018-11-09T16:00:00,407,1,iOS Device,Very Distracting,-1
2018-11-09T17:00:00,138,1,iOS Device,Very Distracting,-1
